"X","track_id","track_name","track_artist","track_popularity","track_album_id","track_album_name","track_album_release_date","playlist_name","playlist_id","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
126,"4aTtHoSBB0CuQGA6vXBNyp","Home (feat. Bonn)","Martin Garrix",72,"1cL51Zp86zgzMDTXRiq8w9","Home (feat. Bonn)","2019-08-16","Dance Pop","37i9dQZF1DWZQaaqNMbbXa","pop","dance pop",0.466,0.612,8,-4.855,0,0.0307,0.0655,4.07e-06,0.132,0.236,128.114,239067
134,"7BKLCZ1jbUBVqRi2FVlTVw","Closer (feat. Halsey)","The Chainsmokers",85,"0rSLgV8p5FzfnqlEk4GzxE","Closer (feat. Halsey)","2016-07-29","Dance Pop","37i9dQZF1DWZQaaqNMbbXa","pop","dance pop",0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960
138,"3ebXMykcMXOcLeJ9xZ17XH","Scared to Be Lonely","Martin Garrix",81,"2v9rQe4F8fVSh5v8bAq0jF","Scared to Be Lonely","2017-01-27","Dance Pop","37i9dQZF1DWZQaaqNMbbXa","pop","dance pop",0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972,220883
144,"762UXiwEHYY97VL45sAUPR","2U","David Guetta",66,"0EYVu7ginQ5nPsQj3woBAQ","2U","2017-06-09","Dance Pop","37i9dQZF1DWZQaaqNMbbXa","pop","dance pop",0.551,0.651,8,-5.828,0,0.0594,0.225,0,0.224,0.562,144.875,194907
145,"6RUKPb4LETWmmr3iAEQktW","Something Just Like This","The Chainsmokers",83,"4JPguzRps3kuWDD5GS6oXr","Memories...Do Not Open","2017-04-07","Dance Pop","37i9dQZF1DWZQaaqNMbbXa","pop","dance pop",0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160
151,"3vv9phIu6Y1vX3jcqaGz5Z","Roses","The Chainsmokers",73,"2GFflENKz28RcMoSuulPZC","Roses","2015-06-16","Dance Pop","37i9dQZF1DWZQaaqNMbbXa","pop","dance pop",0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739
154,"3tTYxjYYcXFqFXA0AZ1Fav","Flames","David Guetta",57,"2Sq9AIsIrad2GygwB6QLPt","7","2018-09-14","Dance Pop","37i9dQZF1DWZQaaqNMbbXa","pop","dance pop",0.609,0.726,5,-4.346,0,0.0414,0.0723,8.45e-06,0.0895,0.362,93.958,195000
159,"0lHAMNU8RGiIObScrsRgmP","Titanium (feat. Sia)","David Guetta",66,"5aprcHwM1KJhaY9Kbxkfkn","Nothing but the Beat 2.0","2011-08-26","Dance Pop","37i9dQZF1DWZQaaqNMbbXa","pop","dance pop",0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,245040
178,"5EdYlCWou17k0N1PADLKfO","Call You Mine - Asketa & Natan Chaim Remix","The Chainsmokers",58,"1nqYsOef1yKKuGOVchbsk6","Call You Mine - The Remixes","2019-07-19","Dance Room","37i9dQZF1DX2ENAPP1Tyed","pop","dance pop",0.577,0.844,7,-3.364,1,0.0406,0.00407,6.13e-06,0.499,0.283,115.066,183653
195,"4YhN72dRYL2Z3MsaKyT7rS","Stay (Don't Go Away) [feat. Raye]","David Guetta",74,"581MrXg5n979mmvZaC6AOE","Stay (Don't Go Away) [feat. Raye]","2019-05-09","Dance Room","37i9dQZF1DX2ENAPP1Tyed","pop","dance pop",0.669,0.797,9,-5.68,0,0.0624,0.259,0,0.199,0.552,119.865,185943
200,"7pWK1kMgHy5lNNiIfuRbkP","Used To Love (with Dean Lewis)","Martin Garrix",83,"3YD1qyD9KPFzzTK1UC1Gvo","Used To Love (with Dean Lewis)","2019-10-31","Dance Room","37i9dQZF1DX2ENAPP1Tyed","pop","dance pop",0.651,0.693,4,-4.722,1,0.0375,0.458,0,0.335,0.392,118.97,236765
220,"3GT2CBmJWIEdCpHiB31WYK","Never Be Alone (feat. Aloe Blacc)","David Guetta",68,"2bSuTiPTy8EhtwWbbmiPdK","Never Be Alone (feat. Aloe Blacc)","2019-07-26","Dance Room","37i9dQZF1DX2ENAPP1Tyed","pop","dance pop",0.535,0.906,6,-4.699,0,0.0353,0.0202,0.000715,0.0886,0.732,126.012,178671
238,"5YN0zHycJ0Yxz31A5QsVov","These Are The Times (feat. JRM)","Martin Garrix",71,"2OkqLVAw949KZZ8lgMMIdj","These Are The Times (feat. JRM)","2019-07-18","Cardio","37i9dQZF1DWSJHnPb1f0X3","pop","dance pop",0.687,0.707,4,-6.19,1,0.0328,0.0536,9.29e-05,0.16,0.607,127.033,188656
262,"4Tvw0lweq9l2JPQKFbpbBQ","Better When You're Gone","David Guetta",76,"4ZoXNDicq0MrsGk1pM883o","Better When You're Gone","2019-02-08","Cardio","37i9dQZF1DWSJHnPb1f0X3","pop","dance pop",0.647,0.795,1,-3.548,0,0.0372,0.0635,0,0.188,0.409,127.992,192402
301,"7Feaw9WAEREY0DUOSXJLOM","Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",83,"0xbuJLlb5afBcmCpdOaszR","Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","2019-04-25","Dance Pop Hits","37i9dQZF1DX6pH08wMhkaI","pop","dance pop",0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,163805
338,"4ut5G4rgB1ClpMTMfjoIuy","High On Life (feat. Bonn)","Martin Garrix",77,"1GUfof1gHsqYjoHFym3aim","High On Life (feat. Bonn)","2018-07-29","Pop Warmup 130 BPM","37i9dQZF1DX3PIAZMcbo2T","pop","dance pop",0.414,0.486,6,-6.431,0,0.0311,0.0129,0,0.111,0.368,128.038,230762
342,"7IWTIkiWGWNQyYfOLdMrGD","Burn Out (feat. Dewain Whitmore)","Martin Garrix",68,"3feYPmyPH7tqh1ZfsU0D0i","Burn Out (feat. Dewain Whitmore)","2018-09-14","Pop Warmup 130 BPM","37i9dQZF1DX3PIAZMcbo2T","pop","dance pop",0.594,0.722,4,-5.751,0,0.0398,0.0156,0,0.0667,0.407,127.877,200322
349,"47knrBbYhqtrggWYSkU6h1","Glitch","Martin Garrix",56,"1Vb1gttHEF1ehOTvga4VSM","Glitch","2018-12-14","Pop Warmup 130 BPM","37i9dQZF1DX3PIAZMcbo2T","pop","dance pop",0.715,0.792,2,-6.4,0,0.0325,0.055,0.0236,0.269,0.357,128.024,185161
361,"6RnkFd8Fqqgk1Uni8RgqCQ","Like I Do","David Guetta",72,"5oU1ROIHS6IOWnb87GWhqU","Like I Do","2018-02-22","Pop Warmup 130 BPM","37i9dQZF1DX3PIAZMcbo2T","pop","dance pop",0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,202500
376,"23L5CiUhw2jV1OIMwthR3S","In the Name of Love","Martin Garrix",80,"1FOJ5IXGXe8dl0cXvCU6wK","In the Name of Love","2016-07-29","Pop Warmup 130 BPM","37i9dQZF1DX3PIAZMcbo2T","pop","dance pop",0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,195707
503,"0PCRR19Pf4iiuvSrPxtQ0x","Sunshine","David Guetta",54,"4bTjdxhRRUiWfwj200f9Kl","Nothing but the Beat (Ultimate Edition)","2012-12-07","Dance Pop","0B2HdP15IucgE0vk3sluJR","pop","dance pop",0.59,0.8,1,-5.044,0,0.0437,0.00064,0.902,0.0512,0.219,127.994,360960
505,"3pWcj8hxj3fsb9TDAcMpEl","Somebody","The Chainsmokers",13,"4Mli74klkx5jMSZlqYa3Lh","Sick Boy","2018-04-20","Dance Pop","0B2HdP15IucgE0vk3sluJR","pop","dance pop",0.532,0.616,10,-7.074,0,0.0328,0.186,0,0.0928,0.292,101.883,223147
510,"50RJdoxw8iajGNtHQe6QeS","Something Just Like This - Alesso Remix","The Chainsmokers",56,"4uRfYhBBaSX8N3amojmMBE","Something Just Like This (Remix Pack)","2017-04-28","Dance Pop","0B2HdP15IucgE0vk3sluJR","pop","dance pop",0.672,0.73,2,-5.99,1,0.0472,0.24,0.000417,0.122,0.568,120.008,252933
516,"5EwwwdsQfKI8ZnFG93j5Zu","Forever","Martin Garrix",62,"7zFHC5p1ylePX7dNxln5iJ","Forever","2017-10-20","Dance Pop","0B2HdP15IucgE0vk3sluJR","pop","dance pop",0.45,0.898,8,-3.604,0,0.0395,0.0277,0.0616,0.166,0.22,127.983,218437
519,"15BlympuVSfZFROojEMY2M","Don't Let Me Down - Illenium Remix","The Chainsmokers",64,"5yhNY3zM1Vx1oaL3GYTWIZ","Don't Let Me Down (Remixes)","2016-05-27","Dance Pop","0B2HdP15IucgE0vk3sluJR","pop","dance pop",0.428,0.656,11,-3.712,1,0.075,0.0751,0.181,0.15,0.355,79.648,218933
533,"6F1kPSgdnlSzZRfskE9vaV","Lions in the Wild","Martin Garrix",2,"39GUANQpkDHusLAAJPPS7z","Lions in the Wild","2016-05-27","Dance Pop","0B2HdP15IucgE0vk3sluJR","pop","dance pop",0.504,0.847,7,-6.81,0,0.0442,0.00434,0,0.816,0.28,127.854,211890
535,"2i2zYdN4KCkTCDscdMYr87","Lovers on the Sun (feat. Sam Martin)","David Guetta",47,"3UEEPh5wsdhP7SKC31yvhu","Listen (Deluxe)","2014-11-24","Dance Pop","0B2HdP15IucgE0vk3sluJR","pop","dance pop",0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,203520
538,"24tVqMiAtv8jmpNPhBEsDY","Now That I've Found You","Martin Garrix",57,"38DkYeBW88ThKrbi21eRLB","Now That I've Found You","2016-03-11","Dance Pop","0B2HdP15IucgE0vk3sluJR","pop","dance pop",0.495,0.831,5,-5.812,0,0.0319,0.021,4.79e-05,0.495,0.414,128.064,192632
542,"3TKpJrY9q49Mj1JOsM9zGL","Family","The Chainsmokers",85,"01GR4NL5O5CZM51k0aejKD","World War Joy","2019-12-06","Dance Pop Tunes","4SdfG4cPG3skmTiQLozZGh","pop","dance pop",0.584,0.607,11,-6.605,1,0.0356,0.426,0,0.101,0.374,117.817,194827
544,"2a3dopgTF1q4rMVDJ1rwBU","Push My Luck","The Chainsmokers",66,"3Gm1gQdIyBEPJVQUs7rYfr","World War Joy...Push My Luck","2019-11-08","Dance Pop Tunes","4SdfG4cPG3skmTiQLozZGh","pop","dance pop",0.584,0.643,2,-6.415,1,0.0395,0.288,0,0.186,0.53,90.036,181844
559,"5MvLsT03RBp67RLoeISCdl","Do You Mean (feat. Ty Dolla $ign & bülow)","The Chainsmokers",17,"17knWaxhmQjegn5eJgGVyL","World War Joy...Do You Mean","2019-04-26","Dance Pop Tunes","4SdfG4cPG3skmTiQLozZGh","pop","dance pop",0.6,0.666,11,-9.827,1,0.0394,0.102,0,0.118,0.566,99.989,193176
566,"1Pz3QmQFBFuI60rxCQBeW6","Kills You Slowly","The Chainsmokers",12,"26sv3HCM3uiEK4vzaK2gsQ","World War Joy...Kills You Slowly","2019-03-29","Dance Pop Tunes","4SdfG4cPG3skmTiQLozZGh","pop","dance pop",0.696,0.429,1,-8.736,0,0.0554,0.0518,0,0.128,0.242,149.967,213333
571,"18KjYhghq6K3ZmfcewWDp6","Mistaken (feat. Alex Aris)","Martin Garrix",68,"36EtVEn1SVViW6Pi8rD9n8","Mistaken (feat. Alex Aris)","2019-03-31","Dance Pop Tunes","4SdfG4cPG3skmTiQLozZGh","pop","dance pop",0.424,0.694,6,-4.912,0,0.0386,0.0573,0.000937,0.133,0.0801,128.034,282481
588,"15vzANxN8G9wWfwAJLLMCg","Paris","The Chainsmokers",75,"64vx3cUb97lQGlgt8zozWL","Paris","2017-01-13","Dance Pop Tunes","4SdfG4cPG3skmTiQLozZGh","pop","dance pop",0.646,0.644,2,-6.763,1,0.031,0.0243,0,0.0888,0.251,99.999,221520
591,"0YammaEkYSeo9vQYZ1OwS6","Say My Name","David Guetta",78,"5rbJtzuXtpIP0Ykk7ewIit","7","2018-09-14","Dance Pop Tunes","4SdfG4cPG3skmTiQLozZGh","pop","dance pop",0.703,0.66,10,-5.119,0,0.123,0.137,0,0.192,0.79,95.031,198947
609,"11cDEev79fPKi6uJCjUhu8","Who Do You Love","The Chainsmokers",23,"7D7hZbj2cLXwozxYePDF6d","Who Do You Love","2019-02-07","Dance Pop Tunes","4SdfG4cPG3skmTiQLozZGh","pop","dance pop",0.51,0.835,3,-4.673,1,0.0447,0.00791,0,0.219,0.435,140.024,226747
1218,"1dNIEtp7AY3oDAKCGg2XkH","Something Just Like This","The Chainsmokers",76,"7IzpJkWQqgz1BTutQvSitX","Something Just Like This","2017-02-22","Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s","4QAzO1Z92yqqD6Mf3mOANu","pop","dance pop",0.607,0.649,11,-6.695,0,0.0362,0.0306,2.46e-05,0.174,0.505,102.996,247627
1236,"1i1fxkWeaMmKEB4T7zqbzK","Don't Let Me Down","The Chainsmokers",81,"2SByipSK8eZ2pasaIwwzhf","Don't Let Me Down","2016-02-05","Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s","4QAzO1Z92yqqD6Mf3mOANu","pop","dance pop",0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373
1341,"6wo37KVqFJhtuxPTpLCcfe","Takeaway (feat. Lennon Stella)","The Chainsmokers",67,"1JawI0XkEwmQ5Bwef3RMbq","World War Joy...Takeaway","2019-07-24","Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop","46Cl6dmeiylK6TRGXr7hHe","pop","post-teen pop",0.294,0.505,3,-8.106,1,0.042,0.12,0,0.0977,0.357,85.332,209893
1371,"1ahVFh0ViDZr8LvkEVlq3B","No Sleep (feat. Bonn)","Martin Garrix",76,"7KJTuTXYSnBGNgAxte3CSg","No Sleep (feat. Bonn)","2019-02-21","Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop","46Cl6dmeiylK6TRGXr7hHe","pop","post-teen pop",0.44,0.635,11,-6.385,1,0.0326,0.129,0,0.121,0.327,128.133,207095
1374,"4Tvw0lweq9l2JPQKFbpbBQ","Better When You're Gone","David Guetta",76,"4ZoXNDicq0MrsGk1pM883o","Better When You're Gone","2019-02-08","Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop","46Cl6dmeiylK6TRGXr7hHe","pop","post-teen pop",0.647,0.795,1,-3.548,0,0.0372,0.0635,0,0.188,0.409,127.992,192402
1376,"18KjYhghq6K3ZmfcewWDp6","Mistaken (feat. Alex Aris)","Martin Garrix",68,"36EtVEn1SVViW6Pi8rD9n8","Mistaken (feat. Alex Aris)","2019-03-31","Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop","46Cl6dmeiylK6TRGXr7hHe","pop","post-teen pop",0.424,0.694,6,-4.912,0,0.0386,0.0573,0.000937,0.133,0.0801,128.034,282481
1387,"4ut5G4rgB1ClpMTMfjoIuy","High On Life (feat. Bonn)","Martin Garrix",77,"1GUfof1gHsqYjoHFym3aim","High On Life (feat. Bonn)","2018-07-29","Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop","46Cl6dmeiylK6TRGXr7hHe","pop","post-teen pop",0.414,0.486,6,-6.431,0,0.0311,0.0129,0,0.111,0.368,128.038,230762
1580,"3g0mEQx3NTanacLseoP0Gw","Takeaway","The Chainsmokers",85,"01GR4NL5O5CZM51k0aejKD","World War Joy","2019-12-06","post-teen alternative, indie, pop (large variety)","1y42gwI5cuwjBslPyQNfqb","pop","post-teen pop",0.528,0.511,3,-8.144,1,0.0324,0.126,0,0.101,0.351,100.1,209880
1732,"7BKLCZ1jbUBVqRi2FVlTVw","Closer (feat. Halsey)","The Chainsmokers",85,"0rSLgV8p5FzfnqlEk4GzxE","Closer (feat. Halsey)","2016-07-29","Post pop teen","222nc9tKxKhfZ2GBrOpwH3","pop","post-teen pop",0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960
1776,"0TDLuuLlV54CkRRUOahJb4","Titanium (feat. Sia)","David Guetta",79,"4bTjdxhRRUiWfwj200f9Kl","Nothing but the Beat (Ultimate Edition)","2012-12-07","Post pop teen","222nc9tKxKhfZ2GBrOpwH3","pop","post-teen pop",0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,245040
1960,"7hQJA50XrCWABAu5v6QZ4i","Don't Stop Me Now - 2011 Mix","Queen",75,"21HMAUrbbYSj9NiPPlGumy","Jazz (Deluxe Remastered Version)","1978-11-10","Dr. Q's Prescription Playlist💊","6jAPdgY9XmxC9cgkXAVmVv","pop","post-teen pop",0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,209413
2032,"2a3dopgTF1q4rMVDJ1rwBU","Push My Luck","The Chainsmokers",66,"3Gm1gQdIyBEPJVQUs7rYfr","World War Joy...Push My Luck","2019-11-08","a taste of the mainstream","4gbXqmZDUFHqlaYjf4uVyS","pop","post-teen pop",0.584,0.643,2,-6.415,1,0.0395,0.288,0,0.186,0.53,90.036,181844
2322,"6T27IN7Ai94BeDv6PPCmoC","Turn Me On (feat. Nicki Minaj)","David Guetta",64,"4bTjdxhRRUiWfwj200f9Kl","Nothing but the Beat (Ultimate Edition)","2012-12-07","post teen pop","6rjxP7GQKoqqgoakzxl3PY","pop","post-teen pop",0.704,0.793,8,-2.266,1,0.0591,0.0488,0,0.575,0.412,127.96,199680
2346,"127uq83uGFapbddqiMUKky","Sexy Bitch (feat. Akon)","David Guetta",72,"5DJc5qCdB5pPrDO97LXjeW","One More Love","2010-11-22","post teen pop","6rjxP7GQKoqqgoakzxl3PY","pop","post-teen pop",0.813,0.627,11,-5.018,0,0.0486,0.076,0.000616,0.131,0.801,130.011,195853
2348,"2a1o6ZejUi8U3wzzOtCOYw","Danza Kuduro","Don Omar",75,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","post teen pop","6rjxP7GQKoqqgoakzxl3PY","pop","post-teen pop",0.4,0.915,0,-4.89,1,0.28,0.0846,0,0.0503,0.878,88.917,198773
2478,"1i1fxkWeaMmKEB4T7zqbzK","Don't Let Me Down","The Chainsmokers",81,"2SByipSK8eZ2pasaIwwzhf","Don't Let Me Down","2016-02-05","Electropop Hits  2017-2020","7kyvBmlc1uSqsTL0EuNLrx","pop","electropop",0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373
2479,"7BKLCZ1jbUBVqRi2FVlTVw","Closer (feat. Halsey)","The Chainsmokers",85,"0rSLgV8p5FzfnqlEk4GzxE","Closer (feat. Halsey)","2016-07-29","Electropop Hits  2017-2020","7kyvBmlc1uSqsTL0EuNLrx","pop","electropop",0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960
2492,"1dNIEtp7AY3oDAKCGg2XkH","Something Just Like This","The Chainsmokers",76,"7IzpJkWQqgz1BTutQvSitX","Something Just Like This","2017-02-22","Electropop Hits  2017-2020","7kyvBmlc1uSqsTL0EuNLrx","pop","electropop",0.607,0.649,11,-6.695,0,0.0362,0.0306,2.46e-05,0.174,0.505,102.996,247627
2522,"3A7qX2QjDlPnazUsRk5y0M","2U (feat. Justin Bieber)","David Guetta",71,"1PZviVfBJJxNw5EtAwzdUu","2U (feat. Justin Bieber)","2017-06-09","Electropop Hits  2017-2020","7kyvBmlc1uSqsTL0EuNLrx","pop","electropop",0.548,0.65,8,-5.827,0,0.0591,0.219,0,0.225,0.557,144.937,194897
2547,"0TDLuuLlV54CkRRUOahJb4","Titanium (feat. Sia)","David Guetta",79,"4bTjdxhRRUiWfwj200f9Kl","Nothing but the Beat (Ultimate Edition)","2012-12-07","Electropop Hits  2017-2020","7kyvBmlc1uSqsTL0EuNLrx","pop","electropop",0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,245040
2558,"3ebXMykcMXOcLeJ9xZ17XH","Scared to Be Lonely","Martin Garrix",81,"2v9rQe4F8fVSh5v8bAq0jF","Scared to Be Lonely","2017-01-27","Electropop Hits  2017-2020","7kyvBmlc1uSqsTL0EuNLrx","pop","electropop",0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972,220883
2576,"53Y0kdCa1CZ9gRqEuknfwy","Bang My Head (feat. Sia & Fetty Wap)","David Guetta",64,"7bpWEp24oHgUs08ImjakfU","Listen Again","2015-11-27","Electropop Hits  2017-2020","7kyvBmlc1uSqsTL0EuNLrx","pop","electropop",0.599,0.869,0,-3.697,1,0.0789,0.0525,0.00719,0.103,0.593,108.061,193333
2581,"15kQGEy89K8deJcZVFEn0N","This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",22,"1KQiX6KfutAN1UEzZ4BK5Q","Sick Boy...This Feeling","2018-09-18","Electropop 2019","4Bi8VLtaSu0JILliif8lH6","pop","electropop",0.539,0.651,1,-5.304,1,0.0432,0.0651,0,0.0662,0.474,105.159,199227
2598,"4ut5G4rgB1ClpMTMfjoIuy","High On Life (feat. Bonn)","Martin Garrix",77,"1GUfof1gHsqYjoHFym3aim","High On Life (feat. Bonn)","2018-07-29","Electropop 2019","4Bi8VLtaSu0JILliif8lH6","pop","electropop",0.414,0.486,6,-6.431,0,0.0311,0.0129,0,0.111,0.368,128.038,230762
2606,"4BiiOzZCrXEzHRLYcYFiD5","Hope","The Chainsmokers",74,"6ZvDJs17O3woQirttKRYCG","Sick Boy","2018-12-14","Electropop 2019","4Bi8VLtaSu0JILliif8lH6","pop","electropop",0.773,0.699,1,-5.982,0,0.0958,0.488,3.6e-06,0.0814,0.513,104.941,180120
2648,"11cDEev79fPKi6uJCjUhu8","Who Do You Love","The Chainsmokers",23,"7D7hZbj2cLXwozxYePDF6d","Who Do You Love","2019-02-07","Electropop 2019","4Bi8VLtaSu0JILliif8lH6","pop","electropop",0.51,0.835,3,-4.673,1,0.0447,0.00791,0,0.219,0.435,140.024,226747
2667,"4Tvw0lweq9l2JPQKFbpbBQ","Better When You're Gone","David Guetta",76,"4ZoXNDicq0MrsGk1pM883o","Better When You're Gone","2019-02-08","Electropop 2019","4Bi8VLtaSu0JILliif8lH6","pop","electropop",0.647,0.795,1,-3.548,0,0.0372,0.0635,0,0.188,0.409,127.992,192402
2668,"1ahVFh0ViDZr8LvkEVlq3B","No Sleep (feat. Bonn)","Martin Garrix",76,"7KJTuTXYSnBGNgAxte3CSg","No Sleep (feat. Bonn)","2019-02-21","Electropop 2019","4Bi8VLtaSu0JILliif8lH6","pop","electropop",0.44,0.635,11,-6.385,1,0.0326,0.129,0,0.121,0.327,128.133,207095
2677,"23L5CiUhw2jV1OIMwthR3S","In the Name of Love","Martin Garrix",80,"1FOJ5IXGXe8dl0cXvCU6wK","In the Name of Love","2016-07-29","ELECTROPOP","2UsEj2GUukV0GLbsE3rldz","pop","electropop",0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,195707
2690,"46NBoIAHrmR7qcUGCIFEjR","This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016)","David Guetta",68,"7EvlnQaVuUuFLIeSuE6nRq","This One's for You (feat. Zara Larsson) [Official Song UEFA EURO 2016]","2016-05-13","ELECTROPOP","2UsEj2GUukV0GLbsE3rldz","pop","electropop",0.367,0.915,9,-3.456,0,0.0488,0.0022,5.81e-05,0.0905,0.365,110.169,207273
