"X","track_id","track_name","track_artist","track_popularity","track_album_id","track_album_name","track_album_release_date","playlist_name","playlist_id","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
19644,"6w5wRGoHWI7Ktt9lQBLQig","Salió El Sol - Remastered 2016","Don Omar",54,"1jvfABr5t081rCAjajFQey","King Of Kings 10th Anniversary (Remastered)","2016-11-11","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.884,0.749,4,-5.277,0,0.0973,0.0918,0.0142,0.0436,0.964,110.005,315307
19645,"79zvVrn65ksbiGQxrtV4I5","Guaya Guaya","Don Omar",67,"57mWSm5UtRGT08KeJuyZqu","The Last Don II","2015-06-16","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.788,0.873,7,-2.322,1,0.117,0.00607,0.00052,0.0908,0.703,91.981,193613
19646,"1PZrHbJjt5t7dP9OGRxcD0","Dale Don Dale","Don Omar",67,"4vOvr0tdZWoIGjnHe9jLqz","The Last Don","2003-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.831,0.818,2,-7.827,1,0.0825,0.0242,0.000336,0.0892,0.807,95.023,212413
19647,"7KSXAZLs1uv0qSA4GktduG","Ojitos Chiquitos - Remastered 2016","Don Omar",55,"1jvfABr5t081rCAjajFQey","King Of Kings 10th Anniversary (Remastered)","2016-11-11","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.791,0.863,1,-2.587,0,0.237,0.0162,0.000212,0.0698,0.803,170.088,229027
19648,"4cyYC67XY3weSVmSLdKLP8","Taboo","Don Omar",64,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.43,0.886,0,-5.811,1,0.0828,0.0449,0,0.0879,0.808,187.38,292160
19649,"2Nf6VvmpR3LqSLfHvsduMD","Dile","Don Omar",18,"3hKDEHUzH1GmdohemezsEw","The Gold Series ""The Last Don""","2004-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.676,0.705,4,-7.503,0,0.16,0.178,7.55e-05,0.0561,0.711,93.774,204587
19650,"3Tqf2Y1dGgr7j3mtunEFaQ","Sexy Robotica","Don Omar",54,"20Jf4Vb1V3MMv1QI1cKNNI","iDon","2009-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.741,0.867,6,-5.138,1,0.0334,0.000443,5.6e-06,0.449,0.561,112.011,233987
19651,"2a1o6ZejUi8U3wzzOtCOYw","Danza Kuduro","Don Omar",75,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.4,0.915,0,-4.89,1,0.28,0.0846,0,0.0503,0.878,88.917,198773
19652,"43CL49bukqUMNxontuQtR2","Zumba","Don Omar",57,"24j7U1hm7C8WDr8cMdKcxt","Don Omar Presents MTO2: New Generation","2012-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.729,0.894,5,-3.494,1,0.0397,0.00205,0.021,0.128,0.832,124.992,263973
19653,"7rvILFySMopzPchZq9Bnmf","Cuéntale - Remastered 2016","Don Omar",50,"1jvfABr5t081rCAjajFQey","King Of Kings 10th Anniversary (Remastered)","2016-11-11","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.578,0.94,9,-2.751,1,0.188,0.121,0.000261,0.258,0.609,89.805,261307
19654,"0BenZn1xELuxhb7Pjwyjxv","Hooka","Don Omar",60,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.73,0.863,1,-5.082,1,0.154,0.0373,0,0.491,0.818,170.014,237973
19655,"2y20Y2PP4EFCbdzeGk9WvS","Aunque Te Fuiste","Don Omar",54,"4vOvr0tdZWoIGjnHe9jLqz","The Last Don","2003-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.568,0.566,0,-8.35,0,0.0444,0.17,0,0.417,0.414,159.952,243133
19656,"3fgcNEuhaTEF5HfOWzh3pV","Conteo - Remastered 2016","Don Omar",49,"1jvfABr5t081rCAjajFQey","King Of Kings 10th Anniversary (Remastered)","2016-11-11","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.818,0.707,7,-5.547,0,0.226,0.164,0,0.33,0.307,92.995,240027
19658,"0A7uLa2SqVK5s5Y2V3kCyW","Good Looking","Don Omar",56,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.629,0.88,1,-6.695,1,0.156,0.00879,0,0.814,0.757,93.013,258613
19659,"6ywkJT7h0rIj8S1QKqAIDE","Angelito - Remastered 2016","Don Omar",49,"1jvfABr5t081rCAjajFQey","King Of Kings 10th Anniversary (Remastered)","2016-11-11","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.637,0.691,1,-4.332,0,0.0415,0.161,0,0.167,0.29,156.006,284933
19660,"0LcnZnhSQsoa9Dc51tj3wa","Quien La Vio Llorar","Don Omar",3,"3hKDEHUzH1GmdohemezsEw","The Gold Series ""The Last Don""","2004-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.47,0.567,10,-6.894,0,0.0361,0.101,4e-05,0.354,0.376,79.993,185613
19661,"1Er25HUjQ73Iqc70QfmZPU","Blue Zone","Don Omar",45,"20Jf4Vb1V3MMv1QI1cKNNI","iDon","2009-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.796,0.712,10,-4.47,0,0.0541,0.0424,0.00032,0.455,0.478,94.97,211093
19663,"5fwFQ9hooBZoxdboAHo99Y","No Sigue Modas Aka Ella No Sigue Modas","Don Omar",48,"24j7U1hm7C8WDr8cMdKcxt","Don Omar Presents MTO2: New Generation","2012-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.704,0.868,0,-4.558,1,0.0854,0.0101,0.000156,0.0258,0.842,127.994,232000
19664,"5Ji2qD1v0TGC5dlKIYA6Oo","Hasta Que Salga El Sol","Don Omar",49,"24j7U1hm7C8WDr8cMdKcxt","Don Omar Presents MTO2: New Generation","2012-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.355,0.958,4,-4.029,1,0.349,0.0235,0.00072,0.331,0.885,190.313,245040
19665,"0cGKcnXQmiyU5WKubrEmDh","Belly Danza - Remastered 2016","Don Omar",46,"1jvfABr5t081rCAjajFQey","King Of Kings 10th Anniversary (Remastered)","2016-11-11","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.808,0.873,4,-2.912,0,0.238,0.0418,0,0.0818,0.913,109.987,245827
19666,"0aCjE4cpIQxLQcaNAj1xgW","Ronca","Don Omar",3,"3hKDEHUzH1GmdohemezsEw","The Gold Series ""The Last Don""","2004-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.676,0.891,5,-5.54,1,0.199,0.219,0.00205,0.0536,0.715,173.976,301133
19667,"5c84PdxrNFJnJXXb7JiaoZ","Slow Motion","Don Omar",37,"24j7U1hm7C8WDr8cMdKcxt","Don Omar Presents MTO2: New Generation","2012-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.736,0.842,10,-4.919,0,0.222,0.0869,0,0.0382,0.695,180.014,190360
19668,"0Mk48GaMgw0qz0auSymuHd","Perdido En Tus Ojos","Don Omar",58,"57mWSm5UtRGT08KeJuyZqu","The Last Don II","2015-06-16","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.684,0.882,5,-4.546,1,0.0312,0.169,1.95e-06,0.226,0.787,95.986,234080
19669,"12ajClWUHnrqZOeefJxVsU","Te Recordaré Bailando","Don Omar",53,"57mWSm5UtRGT08KeJuyZqu","The Last Don II","2015-06-16","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.718,0.888,0,-4.778,1,0.0441,0.0241,2.54e-06,0.0565,0.727,91.998,213240
19671,"7AObnx2EzL6FeYjmdjPCoA","Ella Ella","Don Omar",47,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.821,0.667,0,-5.845,0,0.124,0.188,0,0.0647,0.688,96.415,202600
19672,"6Ef0wY433zqQm9UsdJLFXp","Repórtense - Remastered 2016","Don Omar",44,"1jvfABr5t081rCAjajFQey","King Of Kings 10th Anniversary (Remastered)","2016-11-11","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.771,0.881,4,-4.335,0,0.0909,0.0666,0.00127,0.306,0.536,94.015,210813
19673,"01FBBpA6WBl3arX7pxTFwO","Not To Much - Remastered 2016","Don Omar",44,"1jvfABr5t081rCAjajFQey","King Of Kings 10th Anniversary (Remastered)","2016-11-11","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.752,0.726,1,-4.59,0,0.0564,0.0197,0,0.203,0.261,92.004,211520
19674,"6kLqhRVxHP27rd51kt4Fwk","Bailando Sola - Remastered 2016","Don Omar",44,"1jvfABr5t081rCAjajFQey","King Of Kings 10th Anniversary (Remastered)","2016-11-11","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.748,0.653,5,-4.857,0,0.27,0.0629,0,0.248,0.324,89.921,177160
19675,"7uIRZRw4xM2IcfCP1sSwnD","Sandunga","Don Omar",51,"57mWSm5UtRGT08KeJuyZqu","The Last Don II","2015-06-16","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.857,0.855,7,-5.108,1,0.134,0.0939,0.000104,0.0443,0.798,95.02,181333
19676,"3K0jtXM4i435C6dFQWvgWr","Dobla Rodilla","Don Omar",46,"57mWSm5UtRGT08KeJuyZqu","The Last Don II","2015-06-16","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.663,0.909,1,-4.871,0,0.106,0.169,0,0.341,0.715,170.058,236480
19677,"15a5yBoHJhHHWjKbyLO10s","Tírate Al Medio","Don Omar",46,"57mWSm5UtRGT08KeJuyZqu","The Last Don II","2015-06-16","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.603,0.901,2,-4.365,1,0.0536,0.0313,0,0.857,0.2,175.926,236827
19678,"38yQMFhgXnTFYOnxrbOv9v","Huerfano De Amor","Don Omar",43,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.718,0.692,9,-7.941,0,0.0449,0.452,0,0.381,0.861,139.968,292120
19679,"4joRJ9BbN4S3PxvCehX73Y","Soledad","Don Omar",50,"57mWSm5UtRGT08KeJuyZqu","The Last Don II","2015-06-16","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.62,0.876,9,-4.41,0,0.101,0.0911,0,0.376,0.645,195.996,192053
19680,"7qvWz9AsvPmXlIWZ94VFpj","How We Roll","Don Omar",39,"20Jf4Vb1V3MMv1QI1cKNNI","iDon","2009-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.742,0.753,6,-8.877,0,0.172,0.0304,1.82e-06,0.352,0.734,149.962,245867
19681,"5xPgLR8hKsPWlOBnurBi20","Yo Soy De Aqui","Don Omar",48,"57mWSm5UtRGT08KeJuyZqu","The Last Don II","2015-06-16","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.698,0.738,8,-3.508,0,0.172,0.141,0,0.414,0.729,92.009,263373
19683,"03wOwEbTS3JR2Y2U0TxkFx","Encanto","Don Omar",49,"0n2jgERAc9G8viAvRDwaJh","Encanto","2017-03-24","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.744,0.871,8,-5.123,1,0.0499,0.145,0.000503,0.0752,0.902,172.03,195400
19684,"7yxWmnTrXBxevDiMf2qrqI","Luna Llena","Don Omar",43,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.735,0.787,10,-6.299,0,0.0366,0.00113,1.21e-06,0.242,0.394,98.009,248627
19687,"3spqYs23KuMYNRDv0ReTEK","Intocable","Don Omar",2,"3hKDEHUzH1GmdohemezsEw","The Gold Series ""The Last Don""","2004-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.887,0.631,7,-8.124,1,0.172,0.102,9.89e-05,0.107,0.482,95.032,166707
19811,"5YTMV11r6H8eeKuHghbBql","Te Quiero Pa´Mi","Don Omar",51,"4adG4mIK7dgdrBfFyvwfyD","Te Quiero Pa´Mi","2016-11-11","latin hip hop","3nH8aytdqNeRbcRCg3dw9q","latin","latin hip hop",0.765,0.816,1,-3.99,1,0.0595,0.124,8.06e-05,0.197,0.624,89.005,212027
19816,"2U4kPiipwfc2oHmd0nGoj5","Dutty Love","Don Omar",60,"24j7U1hm7C8WDr8cMdKcxt","Don Omar Presents MTO2: New Generation","2012-01-01","latin hip hop","3nH8aytdqNeRbcRCg3dw9q","latin","latin hip hop",0.742,0.873,1,-3.373,1,0.082,0.232,1.17e-05,0.114,0.899,90.004,285333
